ID Cliente,Tamaño de Cliente,Meses Comprados,N° Meses Comprados
7362,MICRO,"['Enero', 'Febrero', 'Marzo']",3
7363,MICRO,"['Abril', 'Agosto', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",10
7364,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7365,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7366,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7367,MICRO,"['Abril', 'Enero', 'Febrero', 'Junio', 'Marzo', 'Mayo']",6
7368,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7369,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7370,MICRO,"['Abril', 'Enero', 'Febrero', 'Marzo']",4
7371,MICRO,"['Abril', 'Agosto', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",8
7372,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7373,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7374,MICRO,"['Abril', 'Enero', 'Febrero', 'Marzo']",4
7375,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7376,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7377,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7378,MICRO,"['Abril', 'Enero', 'Febrero', 'Marzo', 'Mayo']",5
7379,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7380,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7381,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7382,MICRO,"['Abril', 'Enero', 'Febrero', 'Junio', 'Marzo', 'Mayo']",6
7383,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7384,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7385,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7386,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7387,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7388,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7389,MICRO,"['Abril', 'Agosto', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",8
7390,CHICO,"['Abril', 'Enero', 'Febrero', 'Marzo', 'Mayo']",5
7391,MICRO,"['Abril', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",7
7392,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7393,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7394,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7395,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7396,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7397,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7398,MICRO,['Febrero'],1
7399,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7400,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7401,MICRO,"['Abril', 'Agosto', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7402,MICRO,"['Enero', 'Febrero', 'Marzo', 'Mayo']",4
7403,MICRO,"['Abril', 'Agosto', 'Enero', 'Julio', 'Junio', 'Marzo', 'Mayo']",7
7404,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",12
7405,MICRO,"['Abril', 'Enero', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",7
7406,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7407,MICRO,"['Abril', 'Febrero', 'Marzo', 'Mayo']",4
7408,MICRO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",7
7409,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7410,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7411,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7412,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",10
7413,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7414,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7415,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7416,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7417,MICRO,"['Abril', 'Febrero', 'Marzo']",3
7418,CHICO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",9
7419,GRANDE,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7420,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7421,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7422,MICRO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",9
7423,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7424,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7425,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7426,MICRO,"['Febrero', 'Marzo']",2
7427,MICRO,['Febrero'],1
7428,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7429,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7430,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7431,MICRO,"['Abril', 'Febrero', 'Marzo', 'Mayo']",4
7432,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7433,MICRO,"['Abril', 'Febrero', 'Marzo', 'Mayo']",4
7434,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7435,MICRO,"['Abril', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",6
7436,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7437,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7438,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7439,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7440,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7441,MICRO,"['Abril', 'Febrero', 'Marzo']",3
7442,MICRO,"['Abril', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",6
7443,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7444,MICRO,"['Abril', 'Febrero', 'Marzo', 'Mayo']",4
7445,MICRO,"['Abril', 'Febrero', 'Marzo']",3
7446,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7447,MICRO,"['Abril', 'Febrero', 'Junio', 'Marzo', 'Mayo']",5
7448,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7449,MEDIANO,"['Abril', 'Febrero', 'Marzo', 'Mayo']",4
7450,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7451,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7452,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7453,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7454,MICRO,['Marzo'],1
7455,MICRO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",9
7456,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7457,MICRO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",9
7458,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7459,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7460,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7461,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7462,MICRO,"['Abril', 'Febrero', 'Marzo']",3
7463,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7464,MICRO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7465,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7466,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7467,MICRO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",9
7468,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7469,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7470,MICRO,"['Agosto', 'Diciembre', 'Julio', 'Junio', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",8
7471,MICRO,"['Febrero', 'Marzo']",2
7472,MICRO,"['Abril', 'Febrero', 'Julio', 'Junio', 'Mayo']",5
7473,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7474,MICRO,"['Abril', 'Febrero', 'Marzo', 'Mayo']",4
7475,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7476,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7477,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7478,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7479,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7480,GRANDE,"['Abril', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo']",6
7481,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7482,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7483,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7484,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7485,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7486,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7487,MICRO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7488,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7489,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7490,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7491,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7492,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7493,MEDIANO,"['Abril', 'Agosto', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Octubre', 'Septiembre']",9
7494,MICRO,"['Febrero', 'Marzo']",2
7495,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7496,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7497,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7498,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7499,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7500,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7501,MEDIANO,"['Abril', 'Agosto', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",9
7502,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7503,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7504,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7505,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7506,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7507,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7508,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Febrero', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",11
7509,MICRO,"['Abril', 'Agosto', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Septiembre']",7
7510,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7511,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7512,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7513,MICRO,"['Abril', 'Agosto', 'Julio', 'Junio', 'Marzo', 'Mayo']",6
7514,MICRO,"['Abril', 'Julio', 'Junio', 'Marzo', 'Mayo']",5
7515,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7516,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7517,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7518,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7519,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7520,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7521,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",8
7522,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7523,MICRO,['Marzo'],1
7524,MICRO,"['Abril', 'Marzo']",2
7525,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7526,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7527,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7528,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7529,MICRO,"['Abril', 'Agosto', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",9
7530,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7531,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7532,MICRO,"['Abril', 'Diciembre', 'Marzo', 'Noviembre', 'Octubre', 'Septiembre']",6
7533,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7534,MICRO,"['Abril', 'Agosto', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Septiembre']",7
7535,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7536,MICRO,"['Abril', 'Junio', 'Marzo', 'Mayo']",4
7537,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7538,MICRO,"['Abril', 'Agosto', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Septiembre']",7
7539,MEDIANO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7540,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7541,MICRO,"['Abril', 'Marzo', 'Mayo']",3
7542,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7543,MICRO,"['Abril', 'Agosto', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",9
7544,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7545,MICRO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
7546,CHICO,"['Abril', 'Agosto', 'Diciembre', 'Julio', 'Junio', 'Marzo', 'Mayo', 'Noviembre', 'Octubre', 'Septiembre']",10
